DR_NO,Date Rptd,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Race,Premis Desc,Weapon Desc,LAT,LON
211312800,7/16/2021,Newton,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),22,F,H,Hispanic,"VEHICLE, PASSENGER/TRUCK",,34.0002,-118.2441
200107082,2/14/2020,Central,330,BURGLARY FROM VEHICLE,25,M,B,Black,STREET,,34.0433,-118.2377
211806062,2/10/2021,Southeast,624,BATTERY - SIMPLE ASSAULT,57,M,H,Hispanic,SINGLE FAMILY DWELLING,UNKNOWN WEAPON/OTHER WEAPON,33.9283,-118.2652
210113652,7/17/2021,Central,220,ATTEMPTED ROBBERY,40,M,H,Hispanic,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0476,-118.2477
211606105,3/14/2021,Foothill,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),47,F,B,Black,PARKING LOT,,34.225,-118.3663
210907265,3/23/2021,Van Nuys,888,TRESPASSING,61,M,H,Hispanic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.1794,-118.4319
211906907,3/24/2021,Mission,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),45,F,H,Hispanic,DRUG STORE,,34.3155,-118.4343
200506196,2/21/2020,Harbor,310,BURGLARY,63,F,B,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,33.7947,-118.2928
200204695,1/14/2020,Rampart,940,EXTORTION,38,M,H,Hispanic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.0503,-118.2765
210408880,5/21/2021,Hollenbeck,624,BATTERY - SIMPLE ASSAULT,23,F,H,Hispanic,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0512,-118.205
211405742,1/31/2021,Pacific,310,BURGLARY,76,M,A,Asian,SINGLE FAMILY DWELLING,,34.0286,-118.4269
200107680,2/22/2020,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",72,M,H,Hispanic,MARKET,,34.0445,-118.2523
211311847,6/27/2021,Newton,888,TRESPASSING,0,M,H,Hispanic,OTHER BUSINESS,,33.9925,-118.2608
200405258,1/30/2020,Hollenbeck,330,BURGLARY FROM VEHICLE,29,F,H,Hispanic,STREET,,34.0648,-118.2233
211113511,9/28/2021,Northeast,664,"BUNCO, PETTY THEFT",34,F,W,White,SINGLE FAMILY DWELLING,,34.0885,-118.2714
200504752,1/18/2020,Harbor,330,BURGLARY FROM VEHICLE,48,M,W,White,STREET,,33.7243,-118.2858
211315928,9/15/2021,Newton,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),42,F,H,Hispanic,DRIVEWAY,,33.9974,-118.2801
200410016,6/20/2020,Hollenbeck,330,BURGLARY FROM VEHICLE,33,F,H,Hispanic,PARKING LOT,,34.0253,-118.2224
200505020,1/25/2020,Harbor,624,BATTERY - SIMPLE ASSAULT,36,F,W,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",BLUNT INSTRUMENT,33.7403,-118.2814
211417376,8/28/2021,Pacific,946,OTHER MISCELLANEOUS CRIME,44,F,H,Hispanic,SINGLE FAMILY DWELLING,,33.9981,-118.4676
210410540,7/10/2021,Hollenbeck,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),21,F,H,Hispanic,METROLINK TRAIN,,34.0798,-118.2185
200322420,12/30/2020,Southwest,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),59,M,B,Black,"VEHICLE, PASSENGER/TRUCK",,34.0298,-118.3563
212004911,1/26/2021,Olympic,624,BATTERY - SIMPLE ASSAULT,55,F,K,Asian,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0518,-118.3091
211012071,9/6/2021,West Valley,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),25,F,H,Hispanic,"VEHICLE, PASSENGER/TRUCK",,34.2077,-118.4912
211814181,7/24/2021,Southeast,820,ORAL COPULATION,61,F,B,Black,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9301,-118.2777
211216636,7/26/2021,77th Street,624,BATTERY - SIMPLE ASSAULT,36,F,B,Black,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9737,-118.2745
211712346,9/8/2021,Devonshire,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),52,M,W,White,STREET,,34.2582,-118.5273
210813480,8/31/2021,West LA,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),22,M,W,White,GARAGE/CARPORT,,34.0484,-118.4437
211213680,6/10/2021,77th Street,761,BRANDISH WEAPON,31,F,B,Black,PARKING LOT,HAND GUN,33.9891,-118.3097
210615457,9/5/2021,Hollywood,760,LEWD/LASCIVIOUS ACTS WITH CHILD,12,F,H,Hispanic,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.103,-118.3225
211013430,10/15/2021,West Valley,761,BRANDISH WEAPON,11,M,H,Hispanic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",FOLDING KNIFE,34.2009,-118.5229
211205105,1/16/2021,77th Street,761,BRANDISH WEAPON,38,M,B,Black,,OTHER KNIFE,33.9618,-118.309
200110179,4/8/2020,Central,330,BURGLARY FROM VEHICLE,51,F,B,Black,STREET,,34.0453,-118.2499
211513493,8/22/2021,N Hollywood,110,CRIMINAL HOMICIDE,36,M,H,Hispanic,STREET,HAND GUN,34.194,-118.4031
200505255,1/30/2020,Harbor,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,F,H,Hispanic,STREET,OTHER KNIFE,33.7888,-118.2749
211005216,2/9/2021,West Valley,664,"BUNCO, PETTY THEFT",32,M,H,Hispanic,SIDEWALK,,34.1772,-118.5395
210414433,10/31/2021,Hollenbeck,330,BURGLARY FROM VEHICLE,25,M,W,White,STREET,,34.0818,-118.2204
200405357,2/4/2020,Hollenbeck,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),26,F,H,Hispanic,STREET,,34.072,-118.209
210309278,4/23/2021,Southwest,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",31,F,B,Black,"VEHICLE, PASSENGER/TRUCK",,34.0278,-118.3378
200106906,2/11/2020,Central,437,RESISTING ARREST,0,F,B,Black,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0448,-118.2474
210815595,10/24/2021,West LA,220,ATTEMPTED ROBBERY,20,M,H,Hispanic,GAS STATION,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.033,-118.4504
211104623,1/19/2021,Northeast,330,BURGLARY FROM VEHICLE,48,F,H,Hispanic,PARK/PLAYGROUND,,34.1387,-118.2831
211005512,2/19/2021,West Valley,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",55,F,W,White,"VEHICLE, PASSENGER/TRUCK",,34.1606,-118.5574
211205137,1/17/2021,77th Street,761,BRANDISH WEAPON,78,M,H,Hispanic,PARKING LOT,OTHER CUTTING INSTRUMENT,33.9745,-118.3309
200305398,1/24/2020,Southwest,901,VIOLATION OF RESTRAINING ORDER,54,F,B,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.0183,-118.3536
211111747,8/10/2021,Northeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,44,F,H,Hispanic,DODGER STADIUM,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0724,-118.2467
211219289,9/8/2021,77th Street,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,B,Black,PARKING LOT,UNKNOWN FIREARM,33.96,-118.309
211907540,4/10/2021,Mission,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",29,F,F,Asian,STREET,,34.3009,-118.4173
200506920,3/8/2020,Harbor,761,BRANDISH WEAPON,17,M,H,Hispanic,SINGLE FAMILY DWELLING,OTHER KNIFE,33.7848,-118.2628
200211394,6/15/2020,Rampart,354,THEFT OF IDENTITY,34,F,H,Hispanic,SINGLE FAMILY DWELLING,,34.0756,-118.2683
200108465,3/3/2020,Central,450,THEFT FROM PERSON - ATTEMPT,49,M,H,Hispanic,MTA - RED LINE - PERSHING SQUARE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0488,-118.2518
211708138,5/3/2021,Devonshire,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",29,F,H,Hispanic,STREET,,34.2318,-118.5711
200306353,2/9/2020,Southwest,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),40,F,H,Hispanic,"VEHICLE, PASSENGER/TRUCK",,34.0141,-118.2974
211805793,2/4/2021,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,32,F,B,Black,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,33.9329,-118.2502
200108600,3/6/2020,Central,624,BATTERY - SIMPLE ASSAULT,45,M,H,Hispanic,OFFICE BUILDING/OFFICE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0539,-118.2436
181808387,3/22/2018,Southeast,121,"RAPE, FORCIBLE",8,F,H,Hispanic,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9431,-118.2358
200104331,1/5/2020,Central,624,BATTERY - SIMPLE ASSAULT,43,F,B,Black,OTHER PREMISE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0442,-118.2439
200505822,2/12/2020,Harbor,310,BURGLARY,25,M,B,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,33.7306,-118.2879
200204731,1/15/2020,Rampart,662,"BUNCO, GRAND THEFT",28,F,H,Hispanic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.061,-118.2775
211217043,8/3/2021,77th Street,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",25,F,B,Black,STREET,OTHER KNIFE,33.9646,-118.3047
211514418,9/12/2021,N Hollywood,900,VIOLATION OF COURT ORDER,47,F,B,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.1611,-118.3704
200205034,1/16/2020,Rampart,900,VIOLATION OF COURT ORDER,32,M,H,Hispanic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.0496,-118.2677
200208663,4/7/2020,Rampart,624,BATTERY - SIMPLE ASSAULT,47,M,H,Hispanic,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0606,-118.2672
211205048,1/16/2021,77th Street,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),35,M,H,Hispanic,STREET,,33.9842,-118.2827
211106240,3/8/2021,Northeast,330,BURGLARY FROM VEHICLE,30,M,W,White,STREET,,34.0982,-118.2823
210605916,2/15/2021,Hollywood,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,19,F,H,Hispanic,SINGLE FAMILY DWELLING,VERBAL THREAT,34.0885,-118.3078
200505878,2/13/2020,Harbor,666,"BUNCO, ATTEMPT",63,F,W,White,PARK/PLAYGROUND,,33.7179,-118.2907
200104475,1/7/2020,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",35,M,W,White,STREET,,34.0433,-118.2377
210411965,8/19/2021,Hollenbeck,210,ROBBERY,22,F,H,Hispanic,OTHER RESIDENCE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.051,-118.2044
200310043,4/17/2020,Southwest,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,37,M,H,Hispanic,STREET,SIMULATED GUN,34.0219,-118.3138
211212269,5/16/2021,77th Street,821,SODOMY/SEXUAL CONTACT B/W PENIS OF ONE PERS TO ANUS OTH,58,F,B,Black,STREET,HAMMER,33.96,-118.309
200204960,1/19/2020,Rampart,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),48,M,H,Hispanic,STREET,,34.0794,-118.2953
211815215,8/14/2021,Southeast,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",62,M,H,Hispanic,PARKING LOT,ROCK/THROWN OBJECT,33.9292,-118.2349
200304310,1/6/2020,Southwest,761,BRANDISH WEAPON,39,M,H,Hispanic,GAS STATION,PIPE/METAL PIPE,34.0352,-118.284
200313965,7/10/2020,Southwest,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",39,M,H,Hispanic,STREET,,34.0276,-118.3429
211221064,10/7/2021,77th Street,440,THEFT PLAIN - PETTY ($950 & UNDER),40,M,B,Black,SINGLE FAMILY DWELLING,,33.9817,-118.3455
211108397,5/10/2021,Northeast,310,BURGLARY,35,F,H,Hispanic,PUBLIC STORAGE,,34.1116,-118.2467
212014954,9/29/2021,Olympic,330,BURGLARY FROM VEHICLE,60,F,W,White,PARKING UNDERGROUND/BUILDING,,34.0732,-118.2868
211611682,9/20/2021,Foothill,440,THEFT PLAIN - PETTY ($950 & UNDER),32,M,H,Hispanic,LIQUOR STORE,,34.2194,-118.3688
210707171,3/27/2021,Wilshire,946,OTHER MISCELLANEOUS CRIME,75,M,W,White,DRIVEWAY,,34.0728,-118.3223
200204336,1/7/2020,Rampart,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,F,H,Hispanic,OTHER PREMISE,UNKNOWN WEAPON/OTHER WEAPON,34.0574,-118.2747
211815172,8/14/2021,Southeast,626,INTIMATE PARTNER - SIMPLE ASSAULT,33,F,H,Hispanic,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9438,-118.2674
200106854,2/10/2020,Central,330,BURGLARY FROM VEHICLE,20,M,H,Hispanic,STREET,,34.0459,-118.2669
210107940,3/24/2021,Central,761,BRANDISH WEAPON,33,M,W,White,STREET,OTHER KNIFE,34.071,-118.2302
210913320,8/25/2021,Van Nuys,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),29,F,W,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.1545,-118.4552
210910001,6/1/2021,Van Nuys,624,BATTERY - SIMPLE ASSAULT,44,F,H,Hispanic,GAS STATION,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1576,-118.4122
210612103,7/3/2021,Hollywood,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",30,F,W,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.1016,-118.3374
210706384,2/27/2021,Wilshire,330,BURGLARY FROM VEHICLE,19,F,W,White,SIDEWALK,,34.0544,-118.3644
211314602,8/21/2021,Newton,210,ROBBERY,28,M,H,Hispanic,PARKING LOT,AIR PISTOL/REVOLVER/RIFLE/BB GUN,34.0282,-118.2587
211300972,8/23/2021,Newton,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",27,M,B,Black,YARD (RESIDENTIAL/BUSINESS),SCISSORS,33.9798,-118.2789
200108094,2/28/2020,Central,624,BATTERY - SIMPLE ASSAULT,30,F,H,Hispanic,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0384,-118.2294
200416154,12/21/2020,Hollenbeck,624,BATTERY - SIMPLE ASSAULT,14,M,H,Hispanic,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0323,-118.2022
200506514,2/28/2020,Harbor,626,INTIMATE PARTNER - SIMPLE ASSAULT,32,F,H,Hispanic,"VEHICLE, PASSENGER/TRUCK","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.7096,-118.2862
211612531,10/17/2021,Foothill,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",37,F,H,Hispanic,SINGLE FAMILY DWELLING,SCISSORS,34.2826,-118.411
211410600,4/28/2021,Pacific,624,BATTERY - SIMPLE ASSAULT,38,F,W,White,MOTEL,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9937,-118.452
211412753,6/3/2021,Pacific,624,BATTERY - SIMPLE ASSAULT,40,M,H,Hispanic,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.998,-118.4391
200119398,10/14/2020,Central,480,BIKE - STOLEN,63,M,B,Black,SIDEWALK,,34.0394,-118.2496
210806283,2/26/2021,West LA,354,THEFT OF IDENTITY,56,F,W,White,SINGLE FAMILY DWELLING,,34.0813,-118.4726
211612016,9/30/2021,Foothill,624,BATTERY - SIMPLE ASSAULT,41,F,H,Hispanic,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.226,-118.3974
210708762,5/14/2021,Wilshire,330,BURGLARY FROM VEHICLE,30,F,W,White,STREET,,34.0761,-118.3543
210616829,10/2/2021,Hollywood,624,BATTERY - SIMPLE ASSAULT,23,F,H,Hispanic,NIGHT CLUB (OPEN EVENINGS ONLY),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0998,-118.33
200204688,1/15/2020,Rampart,330,BURGLARY FROM VEHICLE,39,M,H,Hispanic,STREET,,34.0529,-118.2596
210705352,2/3/2021,Wilshire,354,THEFT OF IDENTITY,55,F,W,White,SINGLE FAMILY DWELLING,,34.0782,-118.3604
211608936,6/21/2021,Foothill,330,BURGLARY FROM VEHICLE,56,M,W,White,STREET,,34.2121,-118.4069
211217591,8/12/2021,77th Street,626,INTIMATE PARTNER - SIMPLE ASSAULT,40,F,B,Black,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",33.9994,-118.3108
210905713,2/13/2021,Van Nuys,330,BURGLARY FROM VEHICLE,29,F,W,White,PARKING LOT,,34.1757,-118.4662
200300542,1/23/2020,Southwest,761,BRANDISH WEAPON,19,F,B,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,34.0322,-118.3015
210410578,7/11/2021,Hollenbeck,626,INTIMATE PARTNER - SIMPLE ASSAULT,43,F,H,Hispanic,OTHER RESIDENCE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.038,-118.215
210814574,9/28/2021,West LA,860,BATTERY WITH SEXUAL CONTACT,18,F,W,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0642,-118.4527
150908491,4/2/2015,Van Nuys,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",60,M,W,White,SINGLE FAMILY DWELLING,,34.1456,-118.4531
200106445,2/5/2020,Central,210,ROBBERY,61,F,B,Black,SIDEWALK,HAND GUN,34.0423,-118.2452
210808643,4/26/2021,West LA,330,BURGLARY FROM VEHICLE,56,M,W,White,SINGLE FAMILY DWELLING,,34.0604,-118.4317
211204340,1/6/2021,77th Street,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),49,F,B,Black,SINGLE FAMILY DWELLING,,33.9819,-118.2849
210614947,8/26/2021,Hollywood,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",27,M,W,White,SINGLE FAMILY DWELLING,,34.0998,-118.3451
211704910,1/23/2021,Devonshire,624,BATTERY - SIMPLE ASSAULT,63,M,W,White,OTHER/OUTSIDE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2222,-118.571
210810680,6/21/2021,West LA,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",72,M,W,White,OTHER RESIDENCE,,34.042,-118.5554
200206940,2/27/2020,Rampart,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",28,M,H,Hispanic,STREET,HAND GUN,34.0751,-118.2717
211406001,2/4/2021,Pacific,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),36,M,W,White,STREET,,33.9598,-118.4327
211906071,2/27/2021,Mission,626,INTIMATE PARTNER - SIMPLE ASSAULT,51,F,W,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.2482,-118.4502
210615573,9/8/2021,Hollywood,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,F,W,White,NIGHT CLUB (OPEN EVENINGS ONLY),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0997,-118.3361
210113209,7/9/2021,Central,330,BURGLARY FROM VEHICLE,35,M,V,Asian,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.042,-118.234
211405979,2/4/2021,Pacific,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",37,M,W,White,GARAGE/CARPORT,,34,-118.4598
210704219,1/7/2021,Wilshire,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",42,M,W,White,SINGLE FAMILY DWELLING,,34.0545,-118.3284
200216178,10/14/2020,Rampart,624,BATTERY - SIMPLE ASSAULT,17,M,H,Hispanic,MTA BUS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0793,-118.2691
212006644,3/14/2021,Olympic,330,BURGLARY FROM VEHICLE,67,M,A,Asian,STREET,,34.0711,-118.3079
211212431,5/18/2021,77th Street,350,"THEFT, PERSON",20,F,B,Black,STREET,,33.9923,-118.2856
211407789,3/8/2021,Pacific,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",54,M,W,White,TRANSIENT ENCAMPMENT,HAMMER,33.986,-118.4009
211418055,9/6/2021,Pacific,354,THEFT OF IDENTITY,34,M,A,Asian,OTHER PREMISE,,33.9993,-118.4142
200314668,7/24/2020,Southwest,330,BURGLARY FROM VEHICLE,43,M,A,Asian,PARKING LOT,,34.0261,-118.366
210714148,10/12/2021,Wilshire,310,BURGLARY,0,M,W,White,OTHER BUSINESS,,34.0817,-118.3237
210400950,7/31/2021,Hollenbeck,940,EXTORTION,50,M,H,Hispanic,STREET,VERBAL THREAT,34.0806,-118.2192
200505482,2/5/2020,Harbor,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",39,F,B,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,33.7433,-118.2901
210609850,5/16/2021,Hollywood,210,ROBBERY,40,M,B,Black,SIDEWALK,HAND GUN,34.103,-118.3225
200106013,1/29/2020,Central,330,BURGLARY FROM VEHICLE,53,M,W,White,PARKING LOT,,34.037,-118.2688
200113568,6/18/2020,Central,231,ASSAULT WITH DEADLY WEAPON ON POLICE OFFICER,44,M,A,Asian,STREET,EXPLOXIVE DEVICE,34.0487,-118.2588
210813456,8/30/2021,West LA,354,THEFT OF IDENTITY,28,F,W,White,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,34.0494,-118.4405
200408507,5/4/2020,Hollenbeck,310,BURGLARY,0,M,W,White,ELEMENTARY SCHOOL,,34.0719,-118.2065
210606300,2/24/2021,Hollywood,940,EXTORTION,23,F,W,White,OTHER PREMISE,,34.1042,-118.3348
210713510,9/25/2021,Wilshire,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,23,M,H,Hispanic,PARK/PLAYGROUND,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0502,-118.3331
200104522,1/8/2020,Central,330,BURGLARY FROM VEHICLE,32,M,W,White,PARKING UNDERGROUND/BUILDING,,34.048,-118.2577
200506351,2/24/2020,Harbor,251,SHOTS FIRED AT INHABITED DWELLING,19,F,H,Hispanic,OTHER BUSINESS,OTHER FIREARM,33.7895,-118.3012
210609261,5/2/2021,Hollywood,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),46,M,B,Black,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",CONCRETE BLOCK/BRICK,34.1018,-118.305
200307000,2/18/2020,Southwest,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),24,M,H,Hispanic,PARKING UNDERGROUND/BUILDING,,34.0106,-118.2842
211818839,10/21/2021,Southeast,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,27,M,H,Hispanic,SINGLE FAMILY DWELLING,VERBAL THREAT,33.9321,-118.2402
210711327,7/27/2021,Wilshire,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),40,M,W,White,STREET,CONCRETE BLOCK/BRICK,34.0449,-118.3535
211100939,9/13/2021,Northeast,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",62,M,H,Hispanic,PARKING LOT,,34.0947,-118.2877
200307245,2/21/2020,Southwest,626,INTIMATE PARTNER - SIMPLE ASSAULT,27,F,B,Black,SINGLE FAMILY DWELLING,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0128,-118.3513
210313348,7/21/2021,Southwest,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),27,M,H,Hispanic,"VEHICLE, PASSENGER/TRUCK",,34.0278,-118.3378
210613175,7/24/2021,Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",39,F,H,Hispanic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.1018,-118.3035
200204635,1/13/2020,Rampart,210,ROBBERY,55,F,H,Hispanic,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0544,-118.2767
211818850,10/21/2021,Southeast,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",19,F,B,Black,STREET,UNKNOWN FIREARM,33.931,-118.2622
200416043,12/18/2020,Hollenbeck,626,INTIMATE PARTNER - SIMPLE ASSAULT,27,F,H,Hispanic,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0832,-118.2119
200405939,2/20/2020,Hollenbeck,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",60,M,W,White,SINGLE FAMILY DWELLING,UNKNOWN WEAPON/OTHER WEAPON,34.0716,-118.2224
210605212,1/31/2021,Hollywood,901,VIOLATION OF RESTRAINING ORDER,60,M,W,White,SIDEWALK,,34.1015,-118.3434
211218728,8/28/2021,77th Street,330,BURGLARY FROM VEHICLE,57,M,B,Black,STREET,,33.9601,-118.2717
200105663,1/25/2020,Central,330,BURGLARY FROM VEHICLE,23,F,W,White,PARKING LOT,,34.0374,-118.2701
211312932,7/19/2021,Newton,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",32,M,H,Hispanic,"VEHICLE, PASSENGER/TRUCK",,33.9952,-118.274
211511979,7/16/2021,N Hollywood,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",35,M,H,Hispanic,"VEHICLE, PASSENGER/TRUCK",,34.2012,-118.3834
211608131,5/25/2021,Foothill,440,THEFT PLAIN - PETTY ($950 & UNDER),44,F,W,White,"PORCH, RESIDENTIAL",,34.2577,-118.2886
200207423,3/6/2020,Rampart,761,BRANDISH WEAPON,44,F,H,Hispanic,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",34.0579,-118.2798
211109703,6/16/2021,Northeast,922,CHILD STEALING,45,F,W,White,SINGLE FAMILY DWELLING,,34.1069,-118.1923
